latitude,longitude,City,State,Postcode
3.151234046,101.770155,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.103041695,101.7736656,Majlis Perbandaran Kajang,Selangor,56100
3.166716455,101.7022427,Kuala Lumpur,Kuala Lumpur,50300
3.149428597,101.7016328,Kuala Lumpur,Kuala Lumpur,50250
3.141552641,101.752244,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.15702397,101.78125,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.11927061,101.773959,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.136610978,101.7582253,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.176364699,101.7632832,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.17497415,101.7554909,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.175564219,101.7796675,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.187146305,101.7281931,Kuala Lumpur,Kuala Lumpur,54100
3.194695798,101.7042576,Kuala Lumpur,Kuala Lumpur,53000
3.154959073,101.7430153,Kuala Lumpur,Kuala Lumpur,50600
3.111829859,101.7465516,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.093443776,101.7481961,Kuala Lumpur,Kuala Lumpur,56100
3.181563765,101.7116366,Kuala Lumpur,Kuala Lumpur,10024
3.122432735,101.7550528,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.126226715,101.7359094,Kuala Lumpur,Kuala Lumpur,51500
3.123896581,101.7419032,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.127779514,101.7119267,Kuala Lumpur,Kuala Lumpur,55200
3.108291331,101.7061691,Kuala Lumpur,Kuala Lumpur,51020
3.138336011,101.7740332,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.096192548,101.7574977,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.133035037,101.7763342,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.126675106,101.7606615,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.130675786,101.7471539,Majlis Perbandaran Ampang Jaya,Selangor,51500
3.172677033,101.7848798,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.101147357,101.7460156,Kuala Lumpur,Kuala Lumpur,56100
3.100854692,101.7018515,Kuala Lumpur,Kuala Lumpur,51020
3.169660206,101.7862451,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.152612284,101.7055655,Kuala Lumpur,Kuala Lumpur,50250
3.092971423,101.7270114,Kuala Lumpur,Kuala Lumpur,56000
3.128638698,101.6994921,Kuala Lumpur,Kuala Lumpur,50460
3.180247008,101.7406551,Kuala Lumpur,Kuala Lumpur,54200
3.197348286,101.7774649,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.142037251,101.7546927,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.121225761,101.7260201,Kuala Lumpur,Kuala Lumpur,51500
3.100624066,101.7474597,Kuala Lumpur,Kuala Lumpur,56100
3.095200184,101.7387312,Kuala Lumpur,Kuala Lumpur,56100
3.122027314,101.7691729,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.128701454,101.7790016,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.107253981,101.7815749,Majlis Perbandaran Kajang,Selangor,56100
3.152375739,101.7098003,Kuala Lumpur,Kuala Lumpur,50250
3.142190787,101.7228811,Kuala Lumpur,Kuala Lumpur,55100
3.169781558,101.7568408,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.093084132,101.7361347,Kuala Lumpur,Kuala Lumpur,56100
3.185214884,101.7352738,Kuala Lumpur,Kuala Lumpur,54100
3.169177418,101.7091927,Kuala Lumpur,Kuala Lumpur,50400
3.182955247,101.7436536,Kuala Lumpur,Kuala Lumpur,54200
3.191968903,101.7467441,Kuala Lumpur,Kuala Lumpur,54200
3.172037799,101.7852568,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.16758116,101.7502829,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.127054468,101.7029164,Kuala Lumpur,Kuala Lumpur,55200
3.134412143,101.735686,Majlis Perbandaran Ampang Jaya,Selangor,50988
3.178054303,101.7159131,Kuala Lumpur,Kuala Lumpur,10024
3.16906726,101.7024769,Kuala Lumpur,Kuala Lumpur,50572
3.185128735,101.7583141,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.133283203,101.7226676,Kuala Lumpur,Kuala Lumpur,55100
3.106680746,101.7510245,Kuala Lumpur,Kuala Lumpur,56100
3.131919221,101.7649646,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.187409567,101.7253376,Kuala Lumpur,Kuala Lumpur,54100
3.158702603,101.7365932,Kuala Lumpur,Kuala Lumpur,50538
3.09084931,101.753663,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.12671858,101.7003654,Kuala Lumpur,Kuala Lumpur,50460
3.138852645,101.7072694,Kuala Lumpur,Kuala Lumpur,55720
3.156274089,101.7457852,Kuala Lumpur,Kuala Lumpur,50600
3.141989468,101.7821358,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.18446514,101.7623879,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.150616053,101.7215038,Kuala Lumpur,Kuala Lumpur,50450
3.086985245,101.7097465,Kuala Lumpur,Kuala Lumpur,57100
3.121867484,101.7165752,Kuala Lumpur,Kuala Lumpur,55200
3.149773769,101.746534,Majlis Perbandaran Ampang Jaya,Selangor,50600
3.129634142,101.7700597,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.167783452,101.7600804,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.142249467,101.7029979,Kuala Lumpur,Kuala Lumpur,50150
3.133907236,101.7433658,Majlis Perbandaran Ampang Jaya,Selangor,51500
3.136122205,101.699546,Kuala Lumpur,Kuala Lumpur,50150
3.158985175,101.7219488,Kuala Lumpur,Kuala Lumpur,50450
3.091063861,101.7437455,Kuala Lumpur,Kuala Lumpur,56100
3.188948749,101.7017574,Kuala Lumpur,Kuala Lumpur,51000
3.087608707,101.7512107,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.14675442,101.7005408,Kuala Lumpur,Kuala Lumpur,50150
3.097591459,101.7732352,Majlis Perbandaran Kajang,Selangor,56100
3.136657606,101.7101675,Kuala Lumpur,Kuala Lumpur,55720
3.103497903,101.7533078,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.12280307,101.7014265,Kuala Lumpur,Kuala Lumpur,55200
3.157151236,101.7020153,Kuala Lumpur,Kuala Lumpur,50300
3.098397347,101.7132129,Kuala Lumpur,Kuala Lumpur,51020
3.102085032,101.7666068,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.096516008,101.7123159,Kuala Lumpur,Kuala Lumpur,56000
3.136029222,101.7115578,Kuala Lumpur,Kuala Lumpur,55720
3.16954682,101.7423528,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.184377526,101.7025258,Kuala Lumpur,Kuala Lumpur,51000
3.181645675,101.7127738,Kuala Lumpur,Kuala Lumpur,53200
3.189517286,101.7280294,Kuala Lumpur,Kuala Lumpur,54100
3.143155552,101.7012484,Kuala Lumpur,Kuala Lumpur,50150
3.167557904,101.7180849,Kuala Lumpur,Kuala Lumpur,54000
3.188509481,101.7577689,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.117768861,101.7222602,Kuala Lumpur,Kuala Lumpur,55300
3.105124913,101.7701771,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.135074966,101.7236807,Kuala Lumpur,Kuala Lumpur,55100
3.19255532,101.7702099,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.151595284,101.7702283,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.099497775,101.758688,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.122298561,101.7600473,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.193542967,101.7682717,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.14927702,101.7651869,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.138411401,101.7239464,Kuala Lumpur,Kuala Lumpur,55100
3.090614071,101.7591344,Majlis Perbandaran Kajang,Selangor,56100
3.102008315,101.7398374,Kuala Lumpur,Kuala Lumpur,56100
3.160586141,101.778098,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.154172423,101.7184351,Kuala Lumpur,Kuala Lumpur,50088
3.139051085,101.7582856,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.107900717,101.7640034,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.171434161,101.7454338,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.182048312,101.7190565,Kuala Lumpur,Kuala Lumpur,10024
3.146167846,101.7783522,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.164765438,101.7706203,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.110893012,101.749885,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.122286396,101.7575146,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.144477235,101.7545537,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.155100703,101.7643811,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.175352072,101.7046306,Kuala Lumpur,Kuala Lumpur,50586
3.19205883,101.7351514,Kuala Lumpur,Kuala Lumpur,54100
3.1050822,101.7808161,Majlis Perbandaran Kajang,Selangor,56100
3.173687943,101.7363834,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.153116437,101.7191855,Kuala Lumpur,Kuala Lumpur,50450
3.132242378,101.7346638,Kuala Lumpur,Kuala Lumpur,51500
3.170340773,101.7373905,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.170433625,101.7691327,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.129167947,101.7381292,Majlis Perbandaran Ampang Jaya,Selangor,51500
3.144265609,101.6994606,Kuala Lumpur,Kuala Lumpur,50000
3.107871379,101.7741867,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.171111867,101.7059835,Kuala Lumpur,Kuala Lumpur,50572
3.157025977,101.7009863,Kuala Lumpur,Kuala Lumpur,50100
3.145772924,101.7134532,Kuala Lumpur,Kuala Lumpur,50200
3.181450547,101.7536083,Kuala Lumpur,Kuala Lumpur,54200
3.093223351,101.7559501,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.185780589,101.7641393,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.098947445,101.7580618,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.154322068,101.755073,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.174936326,101.7261142,Kuala Lumpur,Kuala Lumpur,54000
3.125798386,101.7170259,Kuala Lumpur,Kuala Lumpur,55100
3.137164709,101.7354524,Majlis Perbandaran Ampang Jaya,Selangor,50988
3.095471813,101.720639,Kuala Lumpur,Kuala Lumpur,56000
3.099475518,101.7482665,Kuala Lumpur,Kuala Lumpur,56100
3.107000978,101.7279906,Kuala Lumpur,Kuala Lumpur,55300
3.177382777,101.7498025,Kuala Lumpur,Kuala Lumpur,54200
3.144139024,101.7827987,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.134949202,101.7774201,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.150651065,101.7350531,Kuala Lumpur,Kuala Lumpur,55000
3.124748286,101.7791684,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.149241987,101.7214457,Kuala Lumpur,Kuala Lumpur,55100
3.144126236,101.7212736,Kuala Lumpur,Kuala Lumpur,55100
3.112968958,101.7105886,Kuala Lumpur,Kuala Lumpur,55200
3.163106742,101.7683323,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.122238258,101.735404,Kuala Lumpur,Kuala Lumpur,51500
3.174702307,101.7005937,Kuala Lumpur,Kuala Lumpur,50586
3.123268525,101.7263955,Kuala Lumpur,Kuala Lumpur,51500
3.146806437,101.7784147,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.090600962,101.7738,Majlis Perbandaran Kajang,Selangor,56100
3.14833481,101.7512035,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.19301867,101.7105126,Kuala Lumpur,Kuala Lumpur,53200
3.116989305,101.719527,Kuala Lumpur,Kuala Lumpur,55200
3.138468205,101.7505094,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.167415312,101.7038477,Kuala Lumpur,Kuala Lumpur,50300
3.133695091,101.7810193,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.137770051,101.7715724,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.098587314,101.7248088,Kuala Lumpur,Kuala Lumpur,56000
3.168257264,101.7541875,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.135597523,101.7584002,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.172232546,101.7786485,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.135284883,101.7560702,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.128703093,101.7812652,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.139791801,101.7355126,Kuala Lumpur,Kuala Lumpur,50988
3.191063586,101.6993233,Kuala Lumpur,Kuala Lumpur,51000
3.123172431,101.7733956,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.136524607,101.7300087,Kuala Lumpur,Kuala Lumpur,50988
3.151764414,101.7349947,Kuala Lumpur,Kuala Lumpur,50600
3.122896678,101.7227088,Kuala Lumpur,Kuala Lumpur,51500
3.121057399,101.7810094,Majlis Perbandaran Ampang Jaya,Selangor,43100
3.193321223,101.7079038,Kuala Lumpur,Kuala Lumpur,53200
3.168259163,101.7574124,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.156586892,101.7020588,Kuala Lumpur,Kuala Lumpur,50300
3.116632846,101.7652374,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.141481887,101.7012656,Kuala Lumpur,Kuala Lumpur,50150
3.144913739,101.7742459,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.184240834,101.7787474,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.145005024,101.7405123,Majlis Perbandaran Ampang Jaya,Selangor,50600
3.113379739,101.7758644,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.17546102,101.7756427,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.111323486,101.7078216,Kuala Lumpur,Kuala Lumpur,55200
3.164127715,101.7800341,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.188505013,101.7459743,Kuala Lumpur,Kuala Lumpur,54200
3.157831457,101.7090775,Kuala Lumpur,Kuala Lumpur,50400
3.11683779,101.7467821,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.184503305,101.7420334,Kuala Lumpur,Kuala Lumpur,54200
3.1523111,101.7040689,Kuala Lumpur,Kuala Lumpur,50250
3.193877882,101.7427675,Kuala Lumpur,Kuala Lumpur,54200
3.103984031,101.7291747,Kuala Lumpur,Kuala Lumpur,56100
3.143437656,101.7114188,Kuala Lumpur,Kuala Lumpur,50200
3.108049273,101.7802773,Majlis Perbandaran Kajang,Selangor,56100
3.183585093,101.7099828,Kuala Lumpur,Kuala Lumpur,53200
3.117252415,101.7554479,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.115101773,101.6993342,Kuala Lumpur,Kuala Lumpur,50460
3.16443722,101.716252,Kuala Lumpur,Kuala Lumpur,50400
3.122388409,101.7242999,Kuala Lumpur,Kuala Lumpur,55200
3.103101029,101.7111682,Kuala Lumpur,Kuala Lumpur,51020
3.102267817,101.7848474,Majlis Perbandaran Kajang,Selangor,43100
3.167302205,101.7824189,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.149945436,101.7284695,Kuala Lumpur,Kuala Lumpur,55100
3.104392654,101.741964,Kuala Lumpur,Kuala Lumpur,56100
3.141212745,101.7680158,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.145128748,101.7164089,Kuala Lumpur,Kuala Lumpur,55100
3.177062863,101.7122516,Kuala Lumpur,Kuala Lumpur,10024
3.145181778,101.7029114,Kuala Lumpur,Kuala Lumpur,50150
3.127330816,101.7586623,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.101574379,101.745642,Kuala Lumpur,Kuala Lumpur,56100
3.146290964,101.7796978,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.138221161,101.7060897,Kuala Lumpur,Kuala Lumpur,50150
3.102382232,101.7235623,Kuala Lumpur,Kuala Lumpur,56000
3.175360088,101.7217464,Kuala Lumpur,Kuala Lumpur,54100
3.15417976,101.7060924,Kuala Lumpur,Kuala Lumpur,50250
3.108663768,101.7539916,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.097040508,101.7625304,Majlis Perbandaran Kajang,Selangor,56100
3.13626219,101.7239136,Kuala Lumpur,Kuala Lumpur,55100
3.183735701,101.7587761,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.093245938,101.7585139,Majlis Perbandaran Kajang,Selangor,56100
3.108242879,101.7806636,Majlis Perbandaran Kajang,Selangor,56100
3.103253328,101.7537743,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.113163144,101.7826041,Majlis Perbandaran Kajang,Selangor,43100
3.122333833,101.751378,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.10054633,101.7416111,Kuala Lumpur,Kuala Lumpur,56100
3.154113489,101.7674158,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.14832807,101.7614725,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.182079633,101.725595,Kuala Lumpur,Kuala Lumpur,54100
3.124088357,101.7017692,Kuala Lumpur,Kuala Lumpur,55200
3.148014521,101.7852052,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.168336142,101.7870701,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.136849113,101.7653588,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.104088839,101.7365298,Kuala Lumpur,Kuala Lumpur,56100
3.158000057,101.739037,Kuala Lumpur,Kuala Lumpur,50538
3.089394617,101.7272147,Kuala Lumpur,Kuala Lumpur,56000
3.161626939,101.7341548,Kuala Lumpur,Kuala Lumpur,50538
3.136184491,101.7749876,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.116178776,101.7537072,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.180592068,101.7706448,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.112751569,101.703675,Kuala Lumpur,Kuala Lumpur,50600
3.117009894,101.7147749,Kuala Lumpur,Kuala Lumpur,55200
3.089169829,101.7261091,Kuala Lumpur,Kuala Lumpur,56000
3.14427627,101.7567531,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.128304681,101.7172444,Kuala Lumpur,Kuala Lumpur,50600
3.149695787,101.7657922,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.163737312,101.775059,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.115561464,101.7437048,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.140658317,101.7276345,Kuala Lumpur,Kuala Lumpur,55100
3.162783964,101.7110397,Kuala Lumpur,Kuala Lumpur,50400
3.176052423,101.7023932,Kuala Lumpur,Kuala Lumpur,50586
3.129454038,101.7529444,Majlis Perbandaran Ampang Jaya,Selangor,51500
3.133497806,101.757229,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.090409177,101.7759603,Majlis Perbandaran Kajang,Selangor,56100
3.094751584,101.7246374,Kuala Lumpur,Kuala Lumpur,56000
3.118858446,101.700196,Kuala Lumpur,Kuala Lumpur,50460
3.09658065,101.7746072,Majlis Perbandaran Kajang,Selangor,56100
3.172774171,101.7645191,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.163105284,101.7057513,Kuala Lumpur,Kuala Lumpur,50300
3.119449464,101.6997319,Kuala Lumpur,Kuala Lumpur,50460
3.09283654,101.7025056,Kuala Lumpur,Kuala Lumpur,57100
3.108304877,101.7041351,Kuala Lumpur,Kuala Lumpur,51020
3.087959862,101.7208435,Kuala Lumpur,Kuala Lumpur,51020
3.175348902,101.7041375,Kuala Lumpur,Kuala Lumpur,50586
3.196101274,101.7573965,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.182944546,101.7576727,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.172892508,101.7257918,Kuala Lumpur,Kuala Lumpur,54000
3.114830326,101.7580026,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.149008307,101.7439399,Majlis Perbandaran Ampang Jaya,Selangor,50600
3.105882168,101.7195798,Kuala Lumpur,Kuala Lumpur,51020
3.147507522,101.735459,Kuala Lumpur,Kuala Lumpur,50600
3.193638536,101.7481171,Kuala Lumpur,Kuala Lumpur,54200
3.134318934,101.7833511,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.096311318,101.7232233,Kuala Lumpur,Kuala Lumpur,56000
3.124784311,101.7747505,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.171723354,101.7261404,Kuala Lumpur,Kuala Lumpur,54000
3.183586297,101.7046907,Kuala Lumpur,Kuala Lumpur,53200
3.141220393,101.7571398,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.120962278,101.7052766,Kuala Lumpur,Kuala Lumpur,55200
3.114811955,101.7420008,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.121622978,101.7359687,Kuala Lumpur,Kuala Lumpur,51500
3.096480153,101.7004139,Kuala Lumpur,Kuala Lumpur,57100
3.18415058,101.7060685,Kuala Lumpur,Kuala Lumpur,53200
3.118797614,101.7579689,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.180450573,101.7276062,Kuala Lumpur,Kuala Lumpur,54100
3.158944903,101.7409697,Kuala Lumpur,Kuala Lumpur,50600
3.091773975,101.7353213,Kuala Lumpur,Kuala Lumpur,56100
3.089408683,101.784555,Majlis Perbandaran Kajang,Selangor,43100
3.171250834,101.7292032,Kuala Lumpur,Kuala Lumpur,54000
3.112306422,101.7346095,Kuala Lumpur,Kuala Lumpur,55300
3.121405961,101.7319936,Kuala Lumpur,Kuala Lumpur,51500
3.188743908,101.7349813,Kuala Lumpur,Kuala Lumpur,54100
3.168928084,101.7130397,Kuala Lumpur,Kuala Lumpur,50572
3.145714522,101.7428832,Majlis Perbandaran Ampang Jaya,Selangor,50600
3.152146117,101.7593722,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.182296207,101.7195195,Kuala Lumpur,Kuala Lumpur,10024
3.128711344,101.7042147,Kuala Lumpur,Kuala Lumpur,55200
3.155828368,101.7819481,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.130350007,101.7852247,Majlis Perbandaran Ampang Jaya,Selangor,43100
3.152888538,101.7178613,Kuala Lumpur,Kuala Lumpur,50450
3.145250509,101.7558431,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.160532308,101.7556656,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.107263317,101.7176012,Kuala Lumpur,Kuala Lumpur,51020
3.113057709,101.7640762,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.141878359,101.7586076,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.17540584,101.7491134,Kuala Lumpur,Kuala Lumpur,54200
3.138725363,101.7348033,Kuala Lumpur,Kuala Lumpur,50988
3.14600305,101.7123989,Kuala Lumpur,Kuala Lumpur,50200
3.1739622,101.7799993,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.176858836,101.7719509,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.178762735,101.7147081,Kuala Lumpur,Kuala Lumpur,10024
3.197360025,101.7573613,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.133113702,101.7778083,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.151153657,101.7871622,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.17012098,101.7317027,Kuala Lumpur,Kuala Lumpur,54000
3.169058026,101.7638208,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.121051287,101.7774674,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.101804193,101.7315045,Kuala Lumpur,Kuala Lumpur,56100
3.157179811,101.7415904,Kuala Lumpur,Kuala Lumpur,50538
3.161860299,101.7874925,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.094789526,101.766377,Majlis Perbandaran Kajang,Selangor,56100
3.177424257,101.7241462,Kuala Lumpur,Kuala Lumpur,54100
3.114587969,101.7382439,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.130088461,101.7441308,Majlis Perbandaran Ampang Jaya,Selangor,51500
3.109718599,101.7428891,Majlis Perbandaran Ampang Jaya,Selangor,55300
3.176902128,101.777353,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.160587004,101.7246714,Kuala Lumpur,Kuala Lumpur,55000
3.183662487,101.7364608,Kuala Lumpur,Kuala Lumpur,54100
3.111978618,101.7110719,Kuala Lumpur,Kuala Lumpur,55200
3.193544278,101.7069426,Kuala Lumpur,Kuala Lumpur,53200
3.145276374,101.7170579,Kuala Lumpur,Kuala Lumpur,55100
3.183107654,101.7163803,Kuala Lumpur,Kuala Lumpur,53200
3.16837828,101.7137751,Kuala Lumpur,Kuala Lumpur,10024
3.19091171,101.7579051,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.13246483,101.7844037,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.144638297,101.7331698,Kuala Lumpur,Kuala Lumpur,50600
3.104230459,101.7630217,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.152716178,101.7188929,Kuala Lumpur,Kuala Lumpur,50450
3.11400749,101.7186705,Kuala Lumpur,Kuala Lumpur,55200
3.141485802,101.7033384,Kuala Lumpur,Kuala Lumpur,50150
3.118397856,101.7643978,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.155498537,101.7716586,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.169310897,101.7010343,Kuala Lumpur,Kuala Lumpur,50586
3.14972519,101.7379834,Kuala Lumpur,Kuala Lumpur,50600
3.126450087,101.7870521,Majlis Perbandaran Ampang Jaya,Selangor,43100
3.159491929,101.7213887,Kuala Lumpur,Kuala Lumpur,50450
3.145623439,101.707585,Kuala Lumpur,Kuala Lumpur,50200
3.169360999,101.7299437,Kuala Lumpur,Kuala Lumpur,54000
3.10494657,101.7135365,Kuala Lumpur,Kuala Lumpur,51020
3.087774917,101.7680521,Majlis Perbandaran Kajang,Selangor,56100
3.167508839,101.7421119,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.120266094,101.7338375,Kuala Lumpur,Kuala Lumpur,51500
3.184874288,101.709894,Kuala Lumpur,Kuala Lumpur,53200
3.089377022,101.7182579,Kuala Lumpur,Kuala Lumpur,51020
3.144262217,101.6998301,Kuala Lumpur,Kuala Lumpur,50000
3.097725116,101.7609645,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.136146261,101.7831775,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.187855695,101.7236375,Kuala Lumpur,Kuala Lumpur,54100
3.128284643,101.7804788,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.150807924,101.7318986,Kuala Lumpur,Kuala Lumpur,50600
3.175522433,101.7810397,Majlis Perbandaran Ampang Jaya,Selangor,68000
3.161339205,101.7196024,Kuala Lumpur,Kuala Lumpur,50450
3.17762944,101.7363987,Majlis Perbandaran Ampang Jaya,Selangor,54200
3.164083182,101.7422295,Majlis Perbandaran Ampang Jaya,Selangor,50538
3.191219333,101.7052061,Kuala Lumpur,Kuala Lumpur,53200
3.10348407,101.7163839,Kuala Lumpur,Kuala Lumpur,51020
3.110770918,101.7200031,Kuala Lumpur,Kuala Lumpur,55300
3.103154784,101.7605264,Majlis Perbandaran Ampang Jaya,Selangor,56100
3.110453002,101.7200054,Kuala Lumpur,Kuala Lumpur,55300
3.108132132,101.7344642,Kuala Lumpur,Kuala Lumpur,55300
3.193200547,101.731638,Kuala Lumpur,Kuala Lumpur,53300
3.119333993,101.705226,Kuala Lumpur,Kuala Lumpur,55200
3.125469715,101.7197169,Kuala Lumpur,Kuala Lumpur,55100
3.171333928,101.7090373,Kuala Lumpur,Kuala Lumpur,50572
